Ministry,Subcategory,LineItem,Amount_thousands_ISK,Year,normalized_category,source_file,amount_thousand_isk,amount_million_isk,Raw Category,Amount
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.549 1.605,1605.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.549 1.605,1605.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,345.177 308.816,308816.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,345.177 308.816,308816.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,345.177 308.816,308816.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,-337.628 — -307.211,307211.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,339.229 302.421,302421.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,1.601 -4.791,4791.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,1.601 -4.791,4791.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,71 2,2.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,-788 -1.888,1888.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,741 -6.677,6677.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,-339.229 — -302.421,302421.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,338.488 309.098,309098.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,-741 6.677,6677.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,339.229,339229.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,339.229,339229.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,339.229,339229.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-339.229,339229.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,339.229,339229.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,35.140 34.399,34399.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,35.237 34.424,34424.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,35.237 34.424,34424.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,25.779 63.660,63660.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,- -33.090,33090.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,1.601 -4.791,4791.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,27.380 25.779,25779.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,27.380 25.779,25779.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.857 8.645,8645.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.857 8.645,8645.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.857 8.645,8645.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,35.237 34.424,34424.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,75,75.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,=== PAGE 77 ===,77.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,16,16.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,01 190 Ýmis verkefni,190.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,111 Hið íslenska fornritafélag,111.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,117 Úrskurðarnefnd upplýsingalaga,117.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,118 Stjórnarskrárnefnd,118.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,119 Efnahagsrannsókni,119.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,120 Jafnréttissjóður,120.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,123 Hrafnseyri (2012: 02 999 198,198.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,125 Vesturfarasetrið á Hofsósi,125.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,(2012: 02 999 198),198.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,151 Undirbúningur að hátíðahöldum,151.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Jóns Sigurðssonar forseta.,156 Nefnd til að kanna starfsemi,156.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",vist- og meðferðarheimila fyrir börn...,158 Sóknaráætlun til eflingar,158.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",atvinnulífi og samfélagi,190 Ýmis verkefni .,190.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,"155,874",155.874,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,20.000,20000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,4.914,4914.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,41.937,41937.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,9.507,9507.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,1.781,1781.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,77.735,77735.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,155.874,155874.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-155.874,155874.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,130.700,130700.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-25.174,25174.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-25.174,25174.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,32.200,32200.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,7.026,7026.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-130.700,130700.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,123.674,123674.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-7.026,7026.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,243.174,243174.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,10.000,10000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,4.267,4267.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,3.441,3441.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,41.500,41500.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,44.999,44999.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,28.000,28000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,41.421,41421.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,25.528,25528.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,10.877,10877.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,33.141,33141.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,243.174,243174.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,-243.174,243174.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,222.467,222467.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,-20.708,20708.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,-20.708,20708.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,8.308,8308.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,-12.399,12399.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,-222.467,222467.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,234.866,234866.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,12.399,12399.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,130.700,130700.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,10.000,10000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,3.800,3800.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,40.000,40000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,10.000,10000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,66.900,66900.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,130.700,130700.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-130.700,130700.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,130.700,130700.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Staða í ársbyrjun.,Flutt á 02 999 198.,198.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,92.149,92149.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,92.149,92149.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,92.149,92149.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,117.258,117258.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-14.809,14809.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-41.126,41126.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-25.174,25174.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,36.150,36150.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,36.150,36150.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,55.999,55999.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,55.999,55999.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,55.999,55999.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,92.149,92149.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,141.058,141058.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,141.058,141058.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,141.058,141058.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,173.112,173112.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,-35.146,35146.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,-20.708,20708.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,117.258,117258.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,117.258,117258.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,23.799,23799.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,23.799,23799.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,23.799,23799.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,141.058,141058.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,=== PAGE 78 ===,78.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2011,01 199 Ráðstöfunarfé,199.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Gjöld,Almennur rekstur.. - - — -4.000,4000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Gjöld,110 Til ráðstöfunar,110.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Gjöld,samkvæmt ákvörðun ráðherra. - - -4.000,4000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Gjöld,Gjöld samtals. - - — -4.000,4000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Gjöld,Tekjur umfram gjöld - - 4.000,4000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Gjöld,Framlag úr ríkissjóði -4.000 -3.500 — -4.000,4000.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",Gjöld,Hagnaður/tap ársins -4.000 -3.500 -,3500.0,2012.0,Central Organs,2012-RR-rikisadila_parsed.csv,,,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.549 1.605,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,1605.0,1.605,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.549 1.605,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,1605.0,1.605,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,345.177 308.816,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,308816.0,308.816,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,345.177 308.816,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,308816.0,308.816,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,345.177 308.816,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,308816.0,308.816,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,-337.628 — -307.211,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,307211.0,307.211,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,339.229 302.421,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,302421.0,302.421,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,1.601 -4.791,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,4791.0,4.791,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,1.601 -4.791,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,4791.0,4.791,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,71 2,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,2.0,0.002,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,-788 -1.888,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,1888.0,1.888,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,741 -6.677,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,6677.0,6.677,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,-339.229 — -302.421,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,302421.0,302.421,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,338.488 309.098,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,309098.0,309.098,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,-741 6.677,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,6677.0,6.677,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,339.229,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,339229.0,339.229,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,339.229,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,339229.0,339.229,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,339.229,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,339229.0,339.229,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,-339.229,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,339229.0,339.229,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012,339.229,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,339229.0,339.229,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,35.140 34.399,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,34399.0,34.399,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,35.237 34.424,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,34424.0,34.424,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,35.237 34.424,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,34424.0,34.424,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,25.779 63.660,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,63660.0,63.66,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,- -33.090,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,33090.0,33.09,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,1.601 -4.791,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,4791.0,4.791,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,27.380 25.779,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,25779.0,25.779,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,27.380 25.779,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,25779.0,25.779,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.857 8.645,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,8645.0,8.645,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.857 8.645,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,8645.0,8.645,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,7.857 8.645,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,8645.0,8.645,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,35.237 34.424,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,34424.0,34.424,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,75,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,75.0,0.075,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,=== PAGE 77 ===,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,77.0,0.077,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,16,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,16.0,0.016,,
"101 Forsætisráðuneyti, aðalskrifstofa",2012 2011,01 190 Ýmis verkefni,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,190.0,0.19,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,111 Hið íslenska fornritafélag,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,111.0,0.111,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,117 Úrskurðarnefnd upplýsingalaga,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,117.0,0.117,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,118 Stjórnarskrárnefnd,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,118.0,0.118,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,119 Efnahagsrannsókni,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,119.0,0.119,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,120 Jafnréttissjóður,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,120.0,0.12,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,123 Hrafnseyri (2012: 02 999 198,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,198.0,0.198,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,125 Vesturfarasetrið á Hofsósi,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,125.0,0.125,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,(2012: 02 999 198),,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,198.0,0.198,,
"101 Forsætisráðuneyti, aðalskrifstofa",Almennur rekstur..,151 Undirbúningur að hátíðahöldum,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,151.0,0.151,,
"101 Forsætisráðuneyti, aðalskrifstofa",Jóns Sigurðssonar forseta.,156 Nefnd til að kanna starfsemi,,2012.0,Social & Labour,2012-RR-rikisadila_parsed_clean.csv,156.0,0.156,,
